gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2440896180	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae				FAMILY	Rikenellaceae	Rikenellaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3852		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.466Z		
2440896179	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Bacteroidetes:Sphingobacteriia:Sphingobacteriales:Sphingobacteriaceae:Sphingobacterium	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium			GENUS	Sphingobacterium Yabuuchi et al., 1983	Sphingobacterium					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3228645		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.299Z		
2440896178	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Proteobacteria:Gammaproteobacteria:Xanthomonadales:Xanthomonadaceae	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae				FAMILY	Xanthomonadaceae	Xanthomonadaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													5611		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.461Z		
2440896171	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364111_Bacteria::Proteobacteria:Betaproteobacteria	Bacteria	Proteobacteria	Gammaproteobacteria						CLASS	Betaproteobacteria	Betaproteobacteria					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													337		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.339Z		
2440896170	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Proteobacteria:Deltaproteobacteria:Myxococcales:Phaselicystidaceae:Phaselicystis	Bacteria	Myxococcota	Myxococcia	Myxococcales	Phaselicystidaceae	Phaselicystis			GENUS	Phaselicystis Garcia et al., 2009	Phaselicystis					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8354269		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.291Z		
2440896169	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Bacteroidetes:Flavobacteriia:Flavobacteriales:Flavobacteriaceae::Flavobacteriaceae_bacterium_RB5-M2	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae				FAMILY	Flavobacteriaceae	Flavobacteriaceae bacterium_RB5-M2					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8099		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.040Z		
2440896166	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Caldiserica:Caldisericia:Caldisericales:Caldisericaceae:Caldisericum	Bacteria	Caldisericota	Caldisericia	Caldisericales	Caldisericaceae	Caldisericum			GENUS	Caldisericum Mori et al., 2009	Caldisericum					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													6533861		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.472Z		
2440896163	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Proteobacteria:Deltaproteobacteria:Desulfuromonadales:Geobacteraceae:Geobacter	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geobacter			GENUS	Geobacter Lovley et al., 1995	Geobacter					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3220513		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.233Z		
2440896162	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Proteobacteria:Gammaproteobacteria:Legionellales:Legionellaceae:Legionella	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella			GENUS	Legionella Brenner et al., 1979	Legionella					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3223036		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.302Z		
2440896159	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Proteobacteria:Gammaproteobacteria:Legionellales:Legionellaceae:Legionella	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella			GENUS	Legionella Brenner et al., 1979	Legionella					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3223036		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.437Z		
2440896157	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364106_Bacteria::Proteobacteria:Deltaproteobacteria:Syntrophobacterales:Syntrophobacteraceae:Desulforhabdus	Bacteria	Desulfobacterota	Syntrophobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulforhabdus			GENUS	Desulforhabdus Oude Elferink et al., 1997	Desulforhabdus					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3220391		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.482Z		
2440896156	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Bacteroidetes:Chitinophagia:Chitinophagales:Chitinophagaceae:Flaviaesturariibacter	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flaviaesturariibacter			GENUS	Flaviaesturariibacter Kang et al., 2015	Flaviaesturariibacter					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8758710		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.240Z		
2440896152	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria:::::::bacterium_enrichment_culture_clone_DPHB07	Bacteria								KINGDOM	Bacteria	bacterium enrichment_culture_clone_DPHB07					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.480Z		TAXON_MATCH_HIGHERRANK
2440896151	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364106_Bacteria::Thermotogae:Thermotogae	Bacteria	Thermotogota	Thermotogae						CLASS	Thermotogae	Thermotogae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													364		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:04.997Z		
2440896147	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Proteobacteria:Oligoflexia:Bdellovibrionales:Bdellovibrionaceae:Bdellovibrio	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio			GENUS	Bdellovibrio Stolp & Starr, 1963	Bdellovibrio					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3220688		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.215Z		
2440896146	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364106_Bacteria::Bacteroidetes:Chitinophagia:Chitinophagales:Chitinophagaceae:Flavitalea	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavitalea			GENUS	Flavitalea Wang et al., 2011	Flavitalea					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													7738747		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.180Z		
2440896142	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Proteobacteria:Alphaproteobacteria:Rhizobiales	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales					ORDER	Rhizobiales	Rhizobiales					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													1221		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.281Z		
2440896141	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364111_Bacteria::Acidobacteria:Acidobacteriia:Acidobacteriales	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales					ORDER	Acidobacteriales	Acidobacteriales					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													1197		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.306Z		
2440896135	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Proteobacteria:Gammaproteobacteria:Pseudomonadales:Moraxellaceae:Acinetobacter	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter			GENUS	Acinetobacter Brisou & Prévot, 1954	Acinetobacter					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3223263		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.447Z		
2440896134	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Proteobacteria:Gammaproteobacteria:Xanthomonadales:Rhodanobacteraceae	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae				FAMILY	Rhodanobacteraceae	Rhodanobacteraceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													9585732		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.302Z		
2440896132	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Proteobacteria:Betaproteobacteria:Burkholderiales::Aquabacterium	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Aquabacterium			GENUS	Aquabacterium Kalmbach et al., 1999	Aquabacterium					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3220021		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.204Z		
2440896131	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Proteobacteria:Alphaproteobacteria:Rhodospirillales:Rhodospirillaceae::Rhodospirillaceae_bacterium_03PA-Blue-76	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae				FAMILY	Rhodospirillaceae	Rhodospirillaceae bacterium_03PA-Blue-76					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													4730		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.309Z		
2440896125	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae:Macromonas	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Macromonas			GENUS	Macromonas Utermohl & Koppe, 1924	Macromonas					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3220107		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.409Z		
2440896124	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Bacteroidetes:Chitinophagia:Chitinophagales:Chitinophagaceae:Terrimonas	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas			GENUS	Terrimonas Xie & Yokota, 2006	Terrimonas					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3228837		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.399Z		
2440896123	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364111_Bacteria::Proteobacteria:Betaproteobacteria:Rhodocyclales:Rhodocyclaceae	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae				FAMILY	Rhodocyclaceae	Rhodocyclaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8931		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.159Z		
2440896122	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Bacteroidetes:Sphingobacteriia:Sphingobacteriales:Sphingobacteriaceae:Solitalea	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Solitalea			GENUS	Solitalea Weon et al., 2009	Solitalea					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8132662		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.149Z		
2440896118	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Proteobacteria:Alphaproteobacteria:Rhizobiales:Hyphomicrobiaceae:Rhodoplanes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes			GENUS	Rhodoplanes Hiraishi & Ueda, 1994	Rhodoplanes					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3220920		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.289Z		
2440896117	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Proteobacteria:Betaproteobacteria:Rhodocyclales:Rhodocyclaceae:Dechlorobacter	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae				FAMILY	Rhodocyclaceae	Dechlorobacter					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8931		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.315Z		TAXON_MATCH_HIGHERRANK
2440896116	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Ignavibacteriae:Ignavibacteria:Ignavibacteriales	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales					ORDER	Ignavibacteriales	Ignavibacteriales					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8087382		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.079Z		
2440896112	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Bacteroidetes:Chitinophagia:Chitinophagales:Chitinophagaceae:Flaviaesturariibacter	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flaviaesturariibacter			GENUS	Flaviaesturariibacter Kang et al., 2015	Flaviaesturariibacter					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8758710		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.027Z		
2440896111	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Bacteroidetes	Bacteria	Bacteroidota							PHYLUM	Bacteroidetes	Bacteroidetes					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													81		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.449Z		
2440896107	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Bacteroidetes:Cytophagia:Cytophagales:Microscillaceae	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae				FAMILY	Microscillaceae	Microscillaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													10240690		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.005Z		
2440896095	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Proteobacteria:Gammaproteobacteria:Cellvibrionales:Halieaceae	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae				FAMILY	Halieaceae	Halieaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													9426588		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.022Z		
2440896093	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Proteobacteria:Betaproteobacteria:Neisseriales:Chromobacteriaceae:Aquaspirillum	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Aquaspirillaceae	Aquaspirillum			GENUS	Aquaspirillum Hylemon et al., 1973	Aquaspirillum					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3219884		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.117Z		
2440896088	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364111_Bacteria::Bacteroidetes:Bacteroidia:Bacteroidales:Paludibacteraceae:Paludibacter	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	Paludibacter			GENUS	Paludibacter Ueki et al., 2006	Paludibacter					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3228310		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.442Z		
2440896086	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364106_Bacteria::Proteobacteria:Epsilonproteobacteria:Campylobacterales:Campylobacteraceae	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae				FAMILY	Campylobacteraceae	Campylobacteraceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8947		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.100Z		
2440896083	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Gemmatimonadetes:Gemmatimonadetes:Gemmatimonadales:Gemmatimonadaceae	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae				FAMILY	Gemmatimonadaceae	Gemmatimonadaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													4721		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.325Z		
2440896073	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Bacteroidetes:Flavobacteriia:Flavobacteriales:Flavobacteriaceae:Salegentibacter	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Salegentibacter			GENUS	Salegentibacter McCammon & Bowman, 2000	Salegentibacter					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3228627		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.309Z		
2440896069	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364106_Bacteria::Acidobacteria:Blastocatellia:::Blastocatella	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Blastocatellaceae	Blastocatella			GENUS	Blastocatella Foesel et al., 2013	Blastocatella					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8418335		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.098Z		
2440896067	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Proteobacteria:Deltaproteobacteria:Myxococcales:Archangiaceae	Bacteria								FAMILY	Archangiaceae	Archangiaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													4306455		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.303Z		
2440896064	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Bacteroidetes:Cytophagia:Cytophagales	Bacteria	Bacteroidota	Bacteroidia	Cytophagales					ORDER	Cytophagales	Cytophagales					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													7571564		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.286Z		
2440896063	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Proteobacteria:Deltaproteobacteria:Desulfuromonadales:Geobacteraceae:Geobacter:Geobacter_sp._enrichment_culture_clone_AP-FeEnrich17	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geobacter			GENUS	Geobacter Lovley et al., 1995	Geobacter sp._enrichment_culture_clone_AP-FeEnrich17					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3220513		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.377Z		TAXON_MATCH_HIGHERRANK
2440896058	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Proteobacteria:Betaproteobacteria:Burkholderiales:Burkholderiaceae:Lautropia	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia			GENUS	Lautropia Gerner-Smidt et al., 1995	Lautropia					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3219911		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.217Z		
2440896055	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Proteobacteria:Epsilonproteobacteria:Campylobacterales:Helicobacteraceae:Sulfuricurvum:Sulfuricurvum_kujiense	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfuricurvum	Sulfuricurvum kujiense		SPECIES	Sulfuricurvum kujiense A	Sulfuricurvum kujiense					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													10676201	10676201	MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.281Z		
2440896053	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364106_Bacteria::Gemmatimonadetes:Gemmatimonadetes	Bacteria	Gemmatimonadota	Gemmatimonadetes						CLASS	Gemmatimonadetes	Gemmatimonadetes					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													305		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.088Z		
2440896049	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Actinobacteria:Rubrobacteria:Gaiellales	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales					ORDER	Gaiellales	Gaiellales					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8162388		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.396Z		
2440896048	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Candidatus_Cloacimonetes::::Candidatus_Cloacimonas	Bacteria								KINGDOM	Bacteria	Candidatus Cloacimonas					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.470Z		TAXON_MATCH_HIGHERRANK
2440896047	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Bacteroidetes:Flavobacteriia:Flavobacteriales:Flavobacteriaceae:Salinimicrobium:Salinimicrobium_xinjiangense	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Salinimicrobium	Salinimicrobium xinjiangense		SPECIES	Salinimicrobium xinjiangense Lim et al., 2008	Salinimicrobium xinjiangense					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													7621976	7621976	MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.477Z		
2440896045	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364106_Bacteria::Proteobacteria:Deltaproteobacteria:Syntrophobacterales:Syntrophaceae	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	Syntrophaceae				FAMILY	Syntrophaceae	Syntrophaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													4877		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.425Z		
2440896040	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Bacteroidetes:Bacteroidia:Marinilabiliales	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales					ORDER	Marinilabiliales	Marinilabiliales					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													11060629		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.361Z		
2440896039	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Proteobacteria:Alphaproteobacteria:Sphingomonadales:Sphingomonadaceae	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae				FAMILY	Sphingomonadaceae	Sphingomonadaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8926		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:04.993Z		
2440896036	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Proteobacteria:Deltaproteobacteria	Bacteria	Proteobacteria							PHYLUM	Proteobacteria	Deltaproteobacteria					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													111		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.148Z		TAXON_MATCH_HIGHERRANK
2440896032	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364106_Bacteria::Proteobacteria:Deltaproteobacteria:Desulfobacterales:Desulfobulbaceae:Desulfoprunum	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae				FAMILY	Desulfobulbaceae	Desulfoprunum					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8936		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.011Z		TAXON_MATCH_HIGHERRANK
2440896031	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Bacteroidetes:Saprospiria:Saprospirales:Saprospiraceae	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae				FAMILY	Saprospiraceae	Saprospiraceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8101		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.147Z		
2440896023	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Bacteroidetes:Cytophagia:Cytophagales:Cyclobacteriaceae	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae				FAMILY	Cyclobacteriaceae	Cyclobacteriaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													4903801		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.479Z		
2440896022	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364106_Bacteria::Verrucomicrobia:Verrucomicrobiae:Verrucomicrobiales	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales					ORDER	Verrucomicrobiales	Verrucomicrobiales					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													1479		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.393Z		
2440896021	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Proteobacteria:Gammaproteobacteria::Competibacteraceae:Plasticicumulans	Bacteria	Proteobacteria	Gammaproteobacteria	Competibacterales	Competibacteraceae	Plasticicumulans			GENUS	Plasticicumulans Jiang et al., 2011	Plasticicumulans					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													7562792		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.010Z		
